date,open,high,low,close,pos,ret,turnover,cost,pnl_pct,equity,daily_pnl,year
2020-02-11 00:00:00+00:00,9851.74,10323.59,9700.0,10223.08,1.0,0.03768335426007141,0.0,0.0,0.03768335426007141,108890.51513495829,3954.3468058406434,2020
2020-02-12 00:00:00+00:00,10223.08,10450.0,10223.08,10326.46,1.0,0.01011241230627169,0.0,0.0,0.01011241230627169,109991.66092024531,1101.1457852870226,2020
2020-02-13 00:00:00+00:00,10325.33,10500.0,10080.0,10229.63,1.0,-0.009376882300420442,0.0,0.0,-0.009376882300420442,108960.2820617684,-1031.3788584769063,2020
2020-02-14 00:00:00+00:00,10227.78,10381.56,10111.37,10344.36,1.0,0.011215459405667705,0.0,0.0,0.011215459405667705,110182.32168206226,1222.0396202938573,2020
2020-02-15 00:00:00+00:00,10344.36,10375.0,9801.0,9904.72,1.0,-0.04250045435387029,0.0,0.0,-0.04250045435387029,105499.5229488103,-4682.798733251955,2020
2020-02-16 00:00:00+00:00,9904.46,10050.0,9638.12,9917.27,1.0,0.0012670726683845501,0.0,0.0,0.0012670726683845501,105633.19851086636,133.67556205605797,2020
2020-02-17 00:00:00+00:00,9910.7,9964.16,9452.67,9706.0,1.0,-0.021303241718739208,0.0,0.0,-0.021303241718739208,103382.86894946582,-2250.3295614005474,2020
2020-02-18 00:00:00+00:00,9706.0,10250.0,9576.01,10164.71,1.0,0.04726045744900054,0.0,0.0,0.04726045744900054,108268.79062840765,4885.921678941828,2020
2020-02-19 00:00:00+00:00,10164.78,10250.0,9350.0,9593.79,1.0,-0.0561668753953628,0.0,0.0,-0.0561668753953628,102187.67095597525,-6081.119672432396,2020
2020-02-20 00:00:00+00:00,9594.65,9699.0,9400.0,9596.42,1.0,0.00027413566484146834,0.0,0.0,0.00027413566484146834,102215.68424109138,28.013285116132465,2020
2020-02-21 00:00:00+00:00,9597.21,9755.51,9550.21,9677.05,1.0,0.00840209161333072,0.0,0.0,0.00840209161333072,103074.5097844043,858.8255433129234,2020
2020-02-22 00:00:00+00:00,9677.05,9709.17,9560.02,9650.86,1.0,-0.002706403294392312,0.0,0.0,-0.002706403294392312,102795.54859155593,-278.96119284837914,2020
2020-02-23 00:00:00+00:00,9650.85,9990.0,9645.0,9936.4,1.0,0.02958700053673957,0.0,0.0,0.02958700053673957,105836.96054290874,3041.411951352813,2020
2020-02-24 00:00:00+00:00,9936.4,9990.0,9473.56,9656.13,1.0,-0.028206392657300516,0.0,0.0,-0.028206392657300516,102851.68167618023,-2985.278866728506,2020
2020-02-25 00:00:00+00:00,9655.52,9675.0,9250.0,9315.84,1.0,-0.03524082629376357,0.0,0.0,-0.03524082629376357,99227.1034282085,-3624.578247971731,2020
2020-02-26 00:00:00+00:00,9316.48,9377.44,8633.63,8785.25,1.0,-0.056955679788403435,0.0,0.0,-0.056955679788403435,93575.55629902068,-5651.54712918782,2020
2020-02-27 00:00:00+00:00,8786.0,8971.77,8531.0,8823.21,0.5,0.00432087874562459,0.5,0.00075,0.001410439372812295,93707.53894795763,131.98264893694432,2020
2020-02-28 00:00:00+00:00,8823.25,8900.0,8445.0,8692.91,0.5,-0.014767867930152279,0.0,0.0,-0.007383933965076139,93015.60866833612,-691.9302796215052,2020
2020-02-29 00:00:00+00:00,8690.8,8790.0,8523.55,8523.61,0.5,-0.01947564164359228,0.0,0.0,-0.00973782082179614,92109.83933749355,-905.769330842566,2020
2020-03-01 00:00:00+00:00,8523.61,8750.0,8411.0,8531.88,0.5,0.0009702461750360492,0.0,0.0,0.0004851230875180246,92154.52394714374,44.68460965018312,2020
2020-03-02 00:00:00+00:00,8530.3,8965.75,8498.0,8915.24,0.5,0.04493265259239476,0.0,0.0,0.02246632629619738,94224.897551811,2070.3736046672566,2020
2020-03-03 00:00:00+00:00,8911.18,8919.65,8651.0,8760.07,0.5,-0.017405027795101446,0.0,0.0,-0.008702513897550723,93404.90407137107,-819.9934804399236,2020
2020-03-04 00:00:00+00:00,8760.07,8848.29,8660.0,8750.87,0.5,-0.0010502199183338723,0.0,0.0,-0.0005251099591669361,93355.85622600815,-49.04784536291845,2020
2020-03-05 00:00:00+00:00,8750.99,9159.42,8746.54,9054.68,0.5,0.034717690926730604,0.0,0.0,0.017358845463365302,94976.40610733557,1620.549881327417,2020
2020-03-06 00:00:00+00:00,9054.64,9170.0,8985.5,9131.88,0.5,0.008525977726435263,0.0,0.0,0.004262988863217632,95381.28946883959,404.8833615040203,2020
2020-03-07 00:00:00+00:00,9130.89,9188.0,8835.0,8886.66,0.5,-0.026853178096952535,0.0,0.0,-0.013426589048476267,94100.64409222773,-1280.6453766118648,2020
2020-03-08 00:00:00+00:00,8885.25,8886.76,8000.0,8033.31,0.5,-0.09602595350784204,0.0,0.0,-0.04801297675392102,89582.5920548986,-4518.052037329122,2020
2020-03-09 00:00:00+00:00,8034.76,8179.31,7632.01,7929.87,0.0,-0.012876385948008995,0.5,0.00075,-0.00075,89515.40511085742,-67.18694404118287,2020
2020-03-10 00:00:00+00:00,7929.87,8149.0,7728.01,7894.56,0.0,-0.004452784219665551,0.0,0.0,-0.0,89515.40511085742,0.0,2020
2020-03-11 00:00:00+00:00,7894.57,7980.0,7590.0,7934.52,0.0,0.005061713382379818,0.0,0.0,0.0,89515.40511085742,0.0,2020
2020-03-12 00:00:00+00:00,7934.58,7966.17,4410.0,4800.0,0.0,-0.3950484717412017,0.0,0.0,-0.0,89515.40511085742,0.0,2020
2020-03-13 00:00:00+00:00,4800.01,5955.0,3782.13,5578.6,0.5,0.1622083333333335,0.5,0.00075,0.08035416666666675,96708.34089236947,7192.935781512046,2020
2020-03-14 00:00:00+00:00,5576.05,5640.52,5055.13,5172.06,0.5,-0.07287491485318898,0.0,0.0,-0.03643745742659449,93184.53483830717,-3523.8060540622973,2020
2020-03-15 00:00:00+00:00,5172.48,5940.0,5093.1,5361.3,0.5,0.03658890268094339,0.0,0.0,0.018294451340471696,94889.29477659106,1704.7599382838962,2020
2020-03-16 00:00:00+00:00,5360.33,5365.42,4442.12,5028.97,0.5,-0.06198683155204898,0.0,0.0,-0.03099341577602449,91948.35141088642,-2940.9433657046466,2020
2020-03-17 00:00:00+00:00,5028.86,5525.0,4921.45,5312.64,0.5,0.05640717681751939,0.0,0.0,0.028203588408759694,94541.62486894306,2593.2734580566466,2020
2020-03-18 00:00:00+00:00,5312.64,5436.17,5009.37,5393.04,0.5,0.015133718829056564,0.0,0.0,0.007566859414528282,95257.00805314742,715.3831842043583,2020
2020-03-19 00:00:00+00:00,5393.26,6400.0,5252.53,6162.37,0.5,0.14265238158812088,0.0,0.0,0.07132619079406044,102051.32758401758,6794.319530870154,2020
2020-03-20 00:00:00+00:00,6162.05,6900.0,5670.0,6208.36,0.5,0.0074630377598228215,0.0,0.0,0.0037315188799114107,102432.13403961738,380.80645559979894,2020
2020-03-21 00:00:00+00:00,6204.57,6456.98,5860.02,6186.98,0.5,-0.0034437435973430075,0.0,0.0,-0.0017218717986715038,102255.75903673681,-176.37500288056617,2020
2020-03-22 00:00:00+00:00,6187.04,6407.87,5734.01,5816.19,0.5,-0.05993069316532462,0.0,0.0,-0.02996534658266231,99191.62977712778,-3064.129259609035,2020
2020-03-23 00:00:00+00:00,5816.05,6600.0,5688.0,6467.31,0.5,0.11194957523739779,0.0,0.0,0.055974787618698896,104743.86018745512,5552.230410327349,2020
2020-03-24 00:00:00+00:00,6465.25,6833.0,6371.33,6744.72,0.5,0.04289418630002273,0.0,0.0,0.021447093150011365,106990.31151378724,2246.4513263321132,2020
2020-03-25 00:00:00+00:00,6744.69,6957.96,6450.0,6677.43,0.0,-0.009976692879763771,0.5,0.00075,-0.00075,106910.0687801519,-80.24273363534303,2020
2020-03-26 00:00:00+00:00,6677.42,6780.0,6510.0,6737.36,0.0,0.0089750098466026,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-03-27 00:00:00+00:00,6737.27,6842.59,6261.0,6359.11,0.0,-0.05614216844580078,0.0,0.0,-0.0,106910.0687801519,0.0,2020
2020-03-28 00:00:00+00:00,6359.11,6360.0,6024.0,6236.65,0.0,-0.01925741180762719,0.0,0.0,-0.0,106910.0687801519,0.0,2020
2020-03-29 00:00:00+00:00,6236.65,6266.0,5866.56,5881.42,0.0,-0.05695846327756082,0.0,0.0,-0.0,106910.0687801519,0.0,2020
2020-03-30 00:00:00+00:00,5880.5,6599.0,5857.76,6394.38,0.0,0.0872170326213737,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-03-31 00:00:00+00:00,6394.45,6523.23,6321.4,6410.44,0.0,0.002511580481610265,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-04-01 00:00:00+00:00,6412.14,6679.94,6150.11,6642.92,0.0,0.03626584134630395,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-04-02 00:00:00+00:00,6643.36,7198.0,6551.0,6794.09,0.0,0.022756558862668808,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-04-03 00:00:00+00:00,6793.86,7048.0,6602.1,6734.1,0.0,-0.008829732900211718,0.0,0.0,-0.0,106910.0687801519,0.0,2020
2020-04-04 00:00:00+00:00,6732.97,6990.41,6650.01,6856.99,0.0,0.018248912252565308,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-04-05 00:00:00+00:00,6857.41,6895.54,6677.52,6772.78,0.0,-0.012280898761701575,0.0,0.0,-0.0,106910.0687801519,0.0,2020
2020-04-06 00:00:00+00:00,6772.78,7355.14,6765.0,7329.9,0.0,0.08225868845584827,0.0,0.0,0.0,106910.0687801519,0.0,2020
2020-04-07 00:00:00+00:00,7329.9,7459.69,7077.0,7197.32,1.0,-0.018087559175432144,1.0,0.0015,-0.019587559175432145,104815.96148147114,-2094.107298680756,2020
2020-04-08 00:00:00+00:00,7197.32,7420.0,7150.0,7361.28,1.0,0.022780701705634954,0.0,0.0,0.022780701705634954,107203.74263396986,2387.781152498719,2020
2020-04-09 00:00:00+00:00,7360.26,7371.92,7108.08,7283.54,1.0,-0.010560663362893408,0.0,0.0,-0.010560663362893408,106071.59999677022,-1132.142637199635,2020
2020-04-10 00:00:00+00:00,7283.54,7295.75,6739.98,6858.92,1.0,-0.05829857459422205,0.0,0.0,-0.05829857459422205,99887.77691203004,-6183.8230847401865,2020
2020-04-11 00:00:00+00:00,6858.92,6944.3,6760.0,6876.83,1.0,0.0026111982644496656,0.0,0.0,0.0026111982644496656,100148.60370174245,260.82678971241694,2020
2020-04-12 00:00:00+00:00,6876.84,7177.0,6780.0,6903.79,1.0,0.003920411003325741,0.0,0.0,0.003920411003325741,100541.22738966247,392.6236879200151,2020
2020-04-13 00:00:00+00:00,6903.79,6903.79,6575.0,6837.91,1.0,-0.00954258458035373,0.0,0.0,-0.00954258458035373,99581.80422348404,-959.4231661784288,2020
2020-04-14 00:00:00+00:00,6838.04,6978.0,6754.28,6868.7,1.0,0.0045028378554266,0.0,0.0,0.0045028378554266,100030.20494125324,448.4007177691965,2020
2020-04-15 00:00:00+00:00,6868.57,6933.0,6605.0,6621.24,1.0,-0.03602719583036096,0.0,0.0,-0.03602719583036096,96426.39715888356,-3603.8077823696804,2020
2020-04-16 00:00:00+00:00,6621.25,7190.0,6468.27,7101.94,1.0,0.07259969431707658,0.0,0.0,0.07259969431707658,103426.92411671553,7000.526957831971,2020
2020-04-17 00:00:00+00:00,7101.99,7148.12,6972.98,7027.55,1.0,-0.010474602714187875,0.0,0.0,-0.010474602714187875,102343.56817664247,-1083.3559400730592,2020
2020-04-18 00:00:00+00:00,7026.78,7293.08,7014.4,7248.6,1.0,0.03145477442351896,0.0,0.0,0.03145477442351896,105562.7620273368,3219.193850694326,2020
2020-04-19 00:00:00+00:00,7248.6,7266.15,7055.6,7120.74,1.0,-0.01763926827249407,0.0,0.0,-0.01763926827249407,103700.71214835114,-1862.0498789856501,2020
2020-04-20 00:00:00+00:00,7121.4,7220.0,6751.0,6826.83,1.0,-0.04127520454334799,0.0,0.0,-0.04127520454334799,99420.4440431371,-4280.26810521404,2020
2020-04-21 00:00:00+00:00,6828.98,6940.0,6762.0,6841.37,1.0,0.002129831854609021,0.0,0.0,0.002129831854609021,99632.19287185954,211.74882872244052,2020
2020-04-22 00:00:00+00:00,6841.36,7156.38,6818.0,7125.14,1.0,0.04147853427018289,0.0,0.0,0.04147853427018289,103764.79019830844,4132.5973264489,2020
2020-04-23 00:00:00+00:00,7125.12,7738.0,7020.0,7482.39,1.0,0.050139365682639214,0.0,0.0,0.050139365682639214,108967.49095904376,5202.700760735315,2020
2020-04-24 00:00:00+00:00,7483.96,7615.96,7388.0,7505.0,1.0,0.0030217617632868343,0.0,0.0,0.0030217617632868343,109296.7647566651,329.2737976213393,2020
2020-04-25 00:00:00+00:00,7505.0,7705.0,7431.07,7538.67,1.0,0.004486342438374535,0.0,0.0,0.004486342438374535,109787.10747076996,490.3427141048596,2020
2020-04-26 00:00:00+00:00,7539.03,7700.0,7480.0,7693.1,1.0,0.020485045770673116,0.0,0.0,0.020485045770673116,112036.10139233849,2248.99392156853,2020
2020-04-27 00:00:00+00:00,7693.1,7792.02,7606.0,7774.62,1.0,0.010596508559618245,0.0,0.0,0.010596508559618245,113223.29289972865,1187.1915073901619,2020
2020-04-28 00:00:00+00:00,7773.51,7780.0,7659.12,7738.98,1.0,-0.004584146877918194,0.0,0.0,-0.004584146877918194,112704.26069507476,-519.0322046538931,2020
2020-04-29 00:00:00+00:00,7738.58,8952.89,7710.05,8778.57,1.0,0.13433165610971987,0.0,0.0,0.13433165610971987,127844.01068486575,15139.749989790987,2020
2020-04-30 00:00:00+00:00,8778.58,9460.0,8401.0,8620.0,1.0,-0.018063306438292348,0.0,0.0,-0.018063306438292348,125534.72514356469,-2309.2855413010548,2020
2020-05-01 00:00:00+00:00,8620.0,9059.18,8613.56,8826.96,1.0,0.024009280742459227,0.0,0.0,0.024009280742459227,128548.72360246399,3013.9984588992957,2020
2020-05-02 00:00:00+00:00,8825.67,9010.0,8753.0,8972.05,1.0,0.016437142572301333,0.0,0.0,0.016437142572301333,130661.69729980503,2112.9736973410472,2020
2020-05-03 00:00:00+00:00,8972.58,9200.0,8712.0,8894.16,1.0,-0.008681405030065537,0.0,0.0,-0.008681405030065537,129527.37018362961,-1134.3271161754237,2020
2020-05-04 00:00:00+00:00,8894.15,8950.0,8522.0,8871.96,1.0,-0.0024960198602229644,0.0,0.0,-0.0024960198602229644,129204.0672952088,-323.30288842080336,2020
2020-05-05 00:00:00+00:00,8871.92,9118.58,8760.0,9021.83,1.0,0.016892546855486357,0.0,0.0,0.016892546855486357,131386.65305591255,2182.585760703747,2020
2020-05-06 00:00:00+00:00,9021.36,9395.0,8906.21,9142.92,1.0,0.013421888907239499,0.0,0.0,0.013421888907239499,133150.11011712303,1763.4570612104726,2020
2020-05-07 00:00:00+00:00,9143.4,10067.0,9021.0,9986.4,1.0,0.09225499074693855,0.0,0.0,0.09225499074693855,145433.87229393207,12283.762176809047,2020
2020-05-08 00:00:00+00:00,9986.3,10035.96,9705.0,9800.01,1.0,-0.018664383561643794,0.0,0.0,-0.018664383561643794,142719.43871858303,-2714.433575349045,2020
2020-05-09 00:00:00+00:00,9800.02,9914.25,9520.0,9539.4,1.0,-0.02659283000731638,0.0,0.0,-0.02659283000731638,138924.1249460001,-3795.3137725829147,2020
2020-05-10 00:00:00+00:00,9539.1,9574.83,8117.0,8722.77,1.0,-0.0856060129567896,0.0,0.0,-0.0856060129567896,127031.38450586218,-11892.740440137932,2020
2020-05-11 00:00:00+00:00,8722.77,9168.0,8200.0,8561.52,1.0,-0.018486100172307673,0.0,0.0,-0.018486100172307673,124683.06960685989,-2348.314899002289,2020
2020-05-12 00:00:00+00:00,8562.04,8978.26,8528.78,8810.79,1.0,0.029115157121632596,0.0,0.0,0.029115157121632596,128313.23676887108,3630.1671620111883,2020
2020-05-13 00:00:00+00:00,8810.99,9398.0,8792.99,9309.37,1.0,0.0565874342709336,0.0,0.0,0.0565874342709336,135574.15362062032,7260.916851749236,2020
2020-05-14 00:00:00+00:00,9309.35,9939.0,9256.76,9791.98,1.0,0.051841316866769516,0.0,0.0,0.051841316866769516,142602.49627741097,7028.342656790657,2020
2020-05-15 00:00:00+00:00,9791.97,9845.62,9150.0,9316.42,1.0,-0.048566275666412695,0.0,0.0,-0.048566275666412695,135676.82413248363,-6925.672144927346,2020
2020-05-16 00:00:00+00:00,9315.96,9588.0,9220.0,9381.27,1.0,0.006960828300999866,0.0,0.0,0.006960828300999866,136621.2472096948,944.4230772111623,2020
2020-05-17 00:00:00+00:00,9380.81,9888.0,9322.1,9680.04,1.0,0.031847500391738004,0.0,0.0,0.031847500391738004,140972.2924337253,4351.045224030502,2020
2020-05-18 00:00:00+00:00,9681.11,9950.0,9464.23,9733.93,1.0,0.005567125755678637,0.0,0.0,0.005567125755678637,141757.10291377016,784.8104800448637,2020
2020-05-19 00:00:00+00:00,9733.93,9897.21,9474.0,9775.53,1.0,0.00427371061842452,0.0,0.0,0.00427371061842452,142362.93174972982,605.8288359596627,2020
2020-05-20 00:00:00+00:00,9775.13,9842.0,9326.0,9511.43,1.0,-0.027016437983413688,0.0,0.0,-0.027016437983413688,138516.7924329763,-3846.1393167535134,2020
2020-05-21 00:00:00+00:00,9511.43,9578.47,8815.0,9068.65,1.0,-0.04655241115163555,0.0,0.0,-0.04655241115163555,132068.5017602306,-6448.290672745701,2020
2020-05-22 00:00:00+00:00,9067.51,9271.0,8933.52,9170.0,1.0,0.011175864103256883,0.0,0.0,0.011175864103256883,133544.4813882237,1475.9796279931033,2020
2020-05-23 00:00:00+00:00,9170.0,9307.85,9070.0,9179.15,1.0,0.000997818974918241,0.0,0.0,0.000997818974918241,133677.73460574847,133.25321752476157,2020
2020-05-24 00:00:00+00:00,9179.01,9298.0,8700.0,8720.34,1.0,-0.04998393097400078,0.0,0.0,-0.04998393097400078,126995.99594645394,-6681.738659294526,2020
2020-05-25 00:00:00+00:00,8718.14,8979.66,8642.72,8900.35,1.0,0.020642543754027853,0.0,0.0,0.020642543754027853,129617.51634936496,2621.5204029110173,2020
2020-05-26 00:00:00+00:00,8900.35,9017.67,8700.0,8841.18,1.0,-0.006648053166448564,0.0,0.0,-0.006648053166448564,128755.81220937136,-861.7041399935988,2020
2020-05-27 00:00:00+00:00,8841.0,9225.0,8811.73,9204.07,1.0,0.04104542606303685,0.0,0.0,0.04104542606303685,134040.64937959737,5284.837170226005,2020
2020-05-28 00:00:00+00:00,9204.07,9625.47,9110.0,9575.89,1.0,0.04039734595673439,0.0,0.0,0.04039734595673439,139455.5358648503,5414.886485252937,2020
2020-05-29 00:00:00+00:00,9575.87,9605.26,9330.0,9427.07,1.0,-0.015541114194085326,0.0,0.0,-0.015541114194085326,137288.2414569773,-2167.294407873007,2020
2020-05-30 00:00:00+00:00,9426.6,9740.0,9331.23,9697.72,1.0,0.02870987486037535,0.0,0.0,0.02870987486037535,141229.7696890081,3941.5282320308033,2020
2020-05-31 00:00:00+00:00,9697.72,9700.0,9381.41,9448.27,1.0,-0.025722540968392438,0.0,0.0,-0.025722540968392438,137596.98115222596,-3632.7885367821436,2020
2020-06-01 00:00:00+00:00,9448.27,10380.0,9421.67,10200.77,1.0,0.07964420999823241,0.0,0.0,0.07964420999823241,148555.78401423668,10958.802862010722,2020
2020-06-02 00:00:00+00:00,10202.71,10228.99,9266.0,9518.04,1.0,-0.06692926122243703,0.0,0.0,-0.06692926122243703,138613.0551398439,-9942.728874392778,2020
2020-06-03 00:00:00+00:00,9518.02,9690.0,9365.21,9666.24,1.0,0.015570432568049686,0.0,0.0,0.015570432568049686,140771.3203679502,2158.265228106291,2020
2020-06-04 00:00:00+00:00,9666.32,9881.63,9450.0,9789.06,1.0,0.01270607806137658,0.0,0.0,0.01270607806137658,142559.97175334842,1788.6513853982324,2020
2020-06-05 00:00:00+00:00,9788.14,9854.75,9581.0,9621.16,1.0,-0.01715180007069117,0.0,0.0,-0.01715180007069117,140114.81161975162,-2445.1601335968007,2020
2020-06-06 00:00:00+00:00,9621.17,9735.0,9531.05,9666.3,1.0,0.004691741952113748,0.0,0.0,0.004691741952113748,140772.19415954052,657.3825397889013,2020
2020-06-07 00:00:00+00:00,9666.85,9802.0,9372.46,9746.99,1.0,0.00834755801082121,0.0,0.0,0.00834755801082121,141947.29821659788,1175.1040570573532,2020
2020-06-08 00:00:00+00:00,9746.99,9800.0,9633.0,9782.01,1.0,0.0035929040657680655,0.0,0.0,0.0035929040657680655,142457.30124148505,510.00302488717716,2020
2020-06-09 00:00:00+00:00,9782.0,9877.0,9570.0,9772.43,1.0,-0.0009793488250369187,0.0,0.0,-0.0009793488250369187,142317.78585089627,-139.51539058878552,2020
2020-06-10 00:00:00+00:00,9772.44,9992.72,9704.18,9885.0,1.0,0.011519141093873309,0.0,0.0,0.011519141093873309,143957.1645062804,1639.37865538412,2020
2020-06-11 00:00:00+00:00,9885.22,9964.0,9113.0,9280.4,1.0,-0.061163378856853856,0.0,0.0,-0.061163378856853856,135152.25791442432,-8804.906591856066,2020
2020-06-12 00:00:00+00:00,9278.88,9557.12,9232.51,9465.13,1.0,0.019905392008965128,0.0,0.0,0.019905392008965128,137842.51658910772,2690.2586746833986,2020
